Chapter;Title;Block Title;Block.Code;Sub.Code;Sub.Title;Code;Disease;NUM;Descripción
21;Factors influencing health status and contact with health services;Persons with potential health hazards related to socioeconomic and psychosocial circumstances;Z55;Z56;Problems related to employment and unemployment;Z561;Change of job;0;
21;Factors influencing health status and contact with health services;Persons with potential health hazards related to socioeconomic and psychosocial circumstances;Z55;Z56;Problems related to employment and unemployment;Z562;Threat of job loss;0;
21;Factors influencing health status and contact with health services;Persons with potential health hazards related to socioeconomic and psychosocial circumstances;Z55;Z56;Problems related to employment and unemployment;Z563;Stressful work schedule;0;
21;Factors influencing health status and contact with health services;Persons with potential health hazards related to socioeconomic and psychosocial circumstances;Z55;Z56;Problems related to employment and unemployment;Z564;Discord with boss and workmates;0;
21;Factors influencing health status and contact with health services;Persons with potential health hazards related to socioeconomic and psychosocial circumstances;Z55;Z56;Problems related to employment and unemployment;Z565;Uncongenial work;0;
21;Factors influencing health status and contact with health services;Persons with potential health hazards related to socioeconomic and psychosocial circumstances;Z55;Z56;Problems related to employment and unemployment;Z566;Other physical and mental strain related to work;0;
21;Factors influencing health status and contact with health services;Persons with potential health hazards related to socioeconomic and psychosocial circumstances;Z55;Z56;Problems related to employment and unemployment;Z567;Other and unspecified problems related to employment;0;
21;Factors influencing health status and contact with health services;Persons with potential health hazards related to socioeconomic and psychosocial circumstances;Z55;Z57;Occupational exposure to risk-factors;Z570;Occupational exposure to noise;0;
21;Factors influencing health status and contact with health services;Persons with potential health hazards related to socioeconomic and psychosocial circumstances;Z55;Z57;Occupational exposure to risk-factors;Z571;Occupational exposure to radiation;0;
21;Factors influencing health status and contact with health services;Persons with potential health hazards related to socioeconomic and psychosocial circumstances;Z55;Z57;Occupational exposure to risk-factors;Z572;Occupational exposure to dust;0;
21;Factors influencing health status and contact with health services;Persons with potential health hazards related to socioeconomic and psychosocial circumstances;Z55;Z57;Occupational exposure to risk-factors;Z573;Occupational exposure to other air contaminants;0;
21;Factors influencing health status and contact with health services;Persons with potential health hazards related to socioeconomic and psychosocial circumstances;Z55;Z57;Occupational exposure to risk-factors;Z574;Occupational exposure to toxic agents in agriculture;0;
21;Factors influencing health status and contact with health services;Persons with potential health hazards related to socioeconomic and psychosocial circumstances;Z55;Z57;Occupational exposure to risk-factors;Z575;Occupational exposure to toxic agents in other industries;0;
21;Factors influencing health status and contact with health services;Persons with potential health hazards related to socioeconomic and psychosocial circumstances;Z55;Z57;Occupational exposure to risk-factors;Z576;Occupational exposure to extreme temperature;0;
21;Factors influencing health status and contact with health services;Persons with potential health hazards related to socioeconomic and psychosocial circumstances;Z55;Z57;Occupational exposure to risk-factors;Z577;Occupational exposure to vibration;0;
21;Factors influencing health status and contact with health services;Persons with potential health hazards related to socioeconomic and psychosocial circumstances;Z55;Z57;Occupational exposure to risk-factors;Z578;Occupational exposure to other risk-factors;0;
21;Factors influencing health status and contact with health services;Persons with potential health hazards related to socioeconomic and psychosocial circumstances;Z55;Z57;Occupational exposure to risk-factors;Z579;Occupational exposure to unspecified risk-factor;0;
21;Factors influencing health status and contact with health services;Persons with potential health hazards related to socioeconomic and psychosocial circumstances;Z55;Z58;Problems related to physical environment;Z580;Exposure to noise;0;
21;Factors influencing health status and contact with health services;Persons with potential health hazards related to socioeconomic and psychosocial circumstances;Z55;Z58;Problems related to physical environment;Z581;Exposure to air pollution;0;
21;Factors influencing health status and contact with health services;Persons with potential health hazards related to socioeconomic and psychosocial circumstances;Z55;Z58;Problems related to physical environment;Z582;Exposure to water pollution;0;
21;Factors influencing health status and contact with health services;Persons with potential health hazards related to socioeconomic and psychosocial circumstances;Z55;Z58;Problems related to physical environment;Z583;Exposure to soil pollution;0;
21;Factors influencing health status and contact with health services;Persons with potential health hazards related to socioeconomic and psychosocial circumstances;Z55;Z58;Problems related to physical environment;Z584;Exposure to radiation;0;
21;Factors influencing health status and contact with health services;Persons with potential health hazards related to socioeconomic and psychosocial circumstances;Z55;Z58;Problems related to physical environment;Z585;Exposure to other pollution;0;
21;Factors influencing health status and contact with health services;Persons with potential health hazards related to socioeconomic and psychosocial circumstances;Z55;Z58;Problems related to physical environment;Z586;Inadequate drinking-water supply;0;
21;Factors influencing health status and contact with health services;Persons with potential health hazards related to socioeconomic and psychosocial circumstances;Z55;Z58;Problems related to physical environment;Z587;Exposure to tobacco smoke;0;
21;Factors influencing health status and contact with health services;Persons with potential health hazards related to socioeconomic and psychosocial circumstances;Z55;Z58;Problems related to physical environment;Z588;Other problems related to physical environment;0;
21;Factors influencing health status and contact with health services;Persons with potential health hazards related to socioeconomic and psychosocial circumstances;Z55;Z58;Problems related to physical environment;Z589;Problem related to physical environment, unspecified;0;
21;Factors influencing health status and contact with health services;Persons with potential health hazards related to socioeconomic and psychosocial circumstances;Z55;Z59;Problems related to housing and economic circumstances;Z590;Homelessness;0;
21;Factors influencing health status and contact with health services;Persons with potential health hazards related to socioeconomic and psychosocial circumstances;Z55;Z59;Problems related to housing and economic circumstances;Z591;Inadequate housing;0;
21;Factors influencing health status and contact with health services;Persons with potential health hazards related to socioeconomic and psychosocial circumstances;Z55;Z59;Problems related to housing and economic circumstances;Z592;Discord with neighbours, lodgers and landlord;0;
21;Factors influencing health status and contact with health services;Persons with potential health hazards related to socioeconomic and psychosocial circumstances;Z55;Z59;Problems related to housing and economic circumstances;Z593;Problems related to living in residential institution;0;
21;Factors influencing health status and contact with health services;Persons with potential health hazards related to socioeconomic and psychosocial circumstances;Z55;Z59;Problems related to housing and economic circumstances;Z594;Lack of adequate food;0;
21;Factors influencing health status and contact with health services;Persons with potential health hazards related to socioeconomic and psychosocial circumstances;Z55;Z59;Problems related to housing and economic circumstances;Z595;Extreme poverty;0;
21;Factors influencing health status and contact with health services;Persons with potential health hazards related to socioeconomic and psychosocial circumstances;Z55;Z59;Problems related to housing and economic circumstances;Z596;Low income;0;
21;Factors influencing health status and contact with health services;Persons with potential health hazards related to socioeconomic and psychosocial circumstances;Z55;Z59;Problems related to housing and economic circumstances;Z597;Insufficient social insurance and welfare support;0;
21;Factors influencing health status and contact with health services;Persons with potential health hazards related to socioeconomic and psychosocial circumstances;Z55;Z59;Problems related to housing and economic circumstances;Z598;Other problems related to housing and economic circumstances;0;
21;Factors influencing health status and contact with health services;Persons with potential health hazards related to socioeconomic and psychosocial circumstances;Z55;Z59;Problems related to housing and economic circumstances;Z599;Problem related to housing and economic circumstances, unspecified;0;
21;Factors influencing health status and contact with health services;Persons with potential health hazards related to socioeconomic and psychosocial circumstances;Z55;Z60;Problems related to social environment;Z600;Problems of adjustment to life-cycle transitions;0;
21;Factors influencing health status and contact with health services;Persons with potential health hazards related to socioeconomic and psychosocial circumstances;Z55;Z60;Problems related to social environment;Z601;Atypical parenting situation;0;
21;Factors influencing health status and contact with health services;Persons with potential health hazards related to socioeconomic and psychosocial circumstances;Z55;Z60;Problems related to social environment;Z602;Living alone;0;
21;Factors influencing health status and contact with health services;Persons with potential health hazards related to socioeconomic and psychosocial circumstances;Z55;Z60;Problems related to social environment;Z603;Acculturation difficulty;0;
21;Factors influencing health status and contact with health services;Persons with potential health hazards related to socioeconomic and psychosocial circumstances;Z55;Z60;Problems related to social environment;Z604;Social exclusion and rejection;0;
21;Factors influencing health status and contact with health services;Persons with potential health hazards related to socioeconomic and psychosocial circumstances;Z55;Z60;Problems related to social environment;Z605;Target of perceived adverse discrimination and persecution;0;
21;Factors influencing health status and contact with health services;Persons with potential health hazards related to socioeconomic and psychosocial circumstances;Z55;Z60;Problems related to social environment;Z608;Other problems related to social environment;0;
21;Factors influencing health status and contact with health services;Persons with potential health hazards related to socioeconomic and psychosocial circumstances;Z55;Z60;Problems related to social environment;Z609;Problem related to social environment, unspecified;0;
21;Factors influencing health status and contact with health services;Persons with potential health hazards related to socioeconomic and psychosocial circumstances;Z55;Z61;Problems related to negative life events in childhood;Z610;Loss of love relationship in childhood;0;
21;Factors influencing health status and contact with health services;Persons with potential health hazards related to socioeconomic and psychosocial circumstances;Z55;Z61;Problems related to negative life events in childhood;Z611;Removal from home in childhood;0;
21;Factors influencing health status and contact with health services;Persons with potential health hazards related to socioeconomic and psychosocial circumstances;Z55;Z61;Problems related to negative life events in childhood;Z612;Altered pattern of family relationships in childhood;0;
21;Factors influencing health status and contact with health services;Persons with potential health hazards related to socioeconomic and psychosocial circumstances;Z55;Z61;Problems related to negative life events in childhood;Z613;Events resulting in loss of self-esteem in childhood;0;
21;Factors influencing health status and contact with health services;Persons with potential health hazards related to socioeconomic and psychosocial circumstances;Z55;Z61;Problems related to negative life events in childhood;Z614;Problems related to alleged sexual abuse of child by person within primary support group;0;
21;Factors influencing health status and contact with health services;Persons with potential health hazards related to socioeconomic and psychosocial circumstances;Z55;Z61;Problems related to negative life events in childhood;Z615;Problems related to alleged sexual abuse of child by person outside primary support group;0;
21;Factors influencing health status and contact with health services;Persons with potential health hazards related to socioeconomic and psychosocial circumstances;Z55;Z61;Problems related to negative life events in childhood;Z616;Problems related to alleged physical abuse of child;0;
21;Factors influencing health status and contact with health services;Persons with potential health hazards related to socioeconomic and psychosocial circumstances;Z55;Z61;Problems related to negative life events in childhood;Z617;Personal frightening experience in childhood;0;
21;Factors influencing health status and contact with health services;Persons with potential health hazards related to socioeconomic and psychosocial circumstances;Z55;Z61;Problems related to negative life events in childhood;Z618;Other negative life events in childhood;0;
21;Factors influencing health status and contact with health services;Persons with potential health hazards related to socioeconomic and psychosocial circumstances;Z55;Z61;Problems related to negative life events in childhood;Z619;Negative life event in childhood, unspecified;0;
21;Factors influencing health status and contact with health services;Persons with potential health hazards related to socioeconomic and psychosocial circumstances;Z55;Z62;Other problems related to upbringing;Z620;Inadequate parental supervision and control;0;
21;Factors influencing health status and contact with health services;Persons with potential health hazards related to socioeconomic and psychosocial circumstances;Z55;Z62;Other problems related to upbringing;Z621;Parental overprotection;0;
21;Factors influencing health status and contact with health services;Persons with potential health hazards related to socioeconomic and psychosocial circumstances;Z55;Z62;Other problems related to upbringing;Z622;Institutional upbringing;0;
21;Factors influencing health status and contact with health services;Persons with potential health hazards related to socioeconomic and psychosocial circumstances;Z55;Z62;Other problems related to upbringing;Z623;Hostility towards and scapegoating of child;0;
21;Factors influencing health status and contact with health services;Persons with potential health hazards related to socioeconomic and psychosocial circumstances;Z55;Z62;Other problems related to upbringing;Z624;Emotional neglect of child;0;
21;Factors influencing health status and contact with health services;Persons with potential health hazards related to socioeconomic and psychosocial circumstances;Z55;Z62;Other problems related to upbringing;Z625;Other problems related to neglect in upbringing;0;
21;Factors influencing health status and contact with health services;Persons with potential health hazards related to socioeconomic and psychosocial circumstances;Z55;Z62;Other problems related to upbringing;Z626;Inappropriate parental pressure and other abnormal qualities of upbringing;0;
21;Factors influencing health status and contact with health services;Persons with potential health hazards related to socioeconomic and psychosocial circumstances;Z55;Z62;Other problems related to upbringing;Z628;Other specified problems related to upbringing;0;
21;Factors influencing health status and contact with health services;Persons with potential health hazards related to socioeconomic and psychosocial circumstances;Z55;Z62;Other problems related to upbringing;Z629;Problem related to upbringing, unspecified;0;
21;Factors influencing health status and contact with health services;Persons with potential health hazards related to socioeconomic and psychosocial circumstances;Z55;Z63;Other problems related to primary support group, including family circumstances;Z630;Problems in relationship with spouse or partner;0;
21;Factors influencing health status and contact with health services;Persons with potential health hazards related to socioeconomic and psychosocial circumstances;Z55;Z63;Other problems related to primary support group, including family circumstances;Z631;Problems in relationship with parents and in-laws;0;
21;Factors influencing health status and contact with health services;Persons with potential health hazards related to socioeconomic and psychosocial circumstances;Z55;Z63;Other problems related to primary support group, including family circumstances;Z632;Inadequate family support;0;
21;Factors influencing health status and contact with health services;Persons with potential health hazards related to socioeconomic and psychosocial circumstances;Z55;Z63;Other problems related to primary support group, including family circumstances;Z633;Absence of family member;0;
21;Factors influencing health status and contact with health services;Persons with potential health hazards related to socioeconomic and psychosocial circumstances;Z55;Z63;Other problems related to primary support group, including family circumstances;Z634;Disappearance and death of family member;0;
21;Factors influencing health status and contact with health services;Persons with potential health hazards related to socioeconomic and psychosocial circumstances;Z55;Z63;Other problems related to primary support group, including family circumstances;Z635;Disruption of family by separation and divorce;0;
21;Factors influencing health status and contact with health services;Persons with potential health hazards related to socioeconomic and psychosocial circumstances;Z55;Z63;Other problems related to primary support group, including family circumstances;Z636;Dependent relative needing care at home;0;
21;Factors influencing health status and contact with health services;Persons with potential health hazards related to socioeconomic and psychosocial circumstances;Z55;Z63;Other problems related to primary support group, including family circumstances;Z637;Other stressful life events affecting family and household;0;
21;Factors influencing health status and contact with health services;Persons with potential health hazards related to socioeconomic and psychosocial circumstances;Z55;Z63;Other problems related to primary support group, including family circumstances;Z638;Other specified problems related to primary support group;0;
21;Factors influencing health status and contact with health services;Persons with potential health hazards related to socioeconomic and psychosocial circumstances;Z55;Z63;Other problems related to primary support group, including family circumstances;Z639;Problem related to primary support group, unspecified;0;
21;Factors influencing health status and contact with health services;Persons with potential health hazards related to socioeconomic and psychosocial circumstances;Z55;Z64;Problems related to certain psychosocial circumstances;Z640;Problems related to unwanted pregnancy;0;
21;Factors influencing health status and contact with health services;Persons with potential health hazards related to socioeconomic and psychosocial circumstances;Z55;Z64;Problems related to certain psychosocial circumstances;Z641;Problems related to multiparity;0;
21;Factors influencing health status and contact with health services;Persons with potential health hazards related to socioeconomic and psychosocial circumstances;Z55;Z64;Problems related to certain psychosocial circumstances;Z642;Seeking and accepting physical, nutritional and chemical interventions known to be hazardous and harmful;0;
21;Factors influencing health status and contact with health services;Persons with potential health hazards related to socioeconomic and psychosocial circumstances;Z55;Z64;Problems related to certain psychosocial circumstances;Z643;Seeking and accepting behavioural and psychological interventions known to be hazardous and harmful;0;
21;Factors influencing health status and contact with health services;Persons with potential health hazards related to socioeconomic and psychosocial circumstances;Z55;Z64;Problems related to certain psychosocial circumstances;Z644;Discord with counsellors;0;
21;Factors influencing health status and contact with health services;Persons with potential health hazards related to socioeconomic and psychosocial circumstances;Z55;Z65;Problems related to other psychosocial circumstances;Z650;Conviction in civil and criminal proceedings without imprisonment;0;
21;Factors influencing health status and contact with health services;Persons with potential health hazards related to socioeconomic and psychosocial circumstances;Z55;Z65;Problems related to other psychosocial circumstances;Z651;Imprisonment and other incarceration;0;
21;Factors influencing health status and contact with health services;Persons with potential health hazards related to socioeconomic and psychosocial circumstances;Z55;Z65;Problems related to other psychosocial circumstances;Z652;Problems related to release from prison;0;
21;Factors influencing health status and contact with health services;Persons with potential health hazards related to socioeconomic and psychosocial circumstances;Z55;Z65;Problems related to other psychosocial circumstances;Z653;Problems related to other legal circumstances;0;
21;Factors influencing health status and contact with health services;Persons with potential health hazards related to socioeconomic and psychosocial circumstances;Z55;Z65;Problems related to other psychosocial circumstances;Z654;Victim of crime and terrorism;0;
21;Factors influencing health status and contact with health services;Persons with potential health hazards related to socioeconomic and psychosocial circumstances;Z55;Z65;Problems related to other psychosocial circumstances;Z655;Exposure to disaster, war and other hostilities;0;
21;Factors influencing health status and contact with health services;Persons with potential health hazards related to socioeconomic and psychosocial circumstances;Z55;Z65;Problems related to other psychosocial circumstances;Z658;Other specified problems related to psychosocial circumstances;0;
21;Factors influencing health status and contact with health services;Persons with potential health hazards related to socioeconomic and psychosocial circumstances;Z55;Z65;Problems related to other psychosocial circumstances;Z659;Problem related to unspecified psychosocial circumstances;0;
21;Factors influencing health status and contact with health services;Persons encountering health services in other circumstances;Z70;Z70;Counselling related to sexual attitude, behaviour and orientation;Z700;Counselling related to sexual attitude;0;
21;Factors influencing health status and contact with health services;Persons encountering health services in other circumstances;Z70;Z70;Counselling related to sexual attitude, behaviour and orientation;Z701;Counselling related to patient's sexual behaviour and orientation;0;
21;Factors influencing health status and contact with health services;Persons encountering health services in other circumstances;Z70;Z70;Counselling related to sexual attitude, behaviour and orientation;Z702;Counselling related to sexual behaviour and orientation of third party;0;
21;Factors influencing health status and contact with health services;Persons encountering health services in other circumstances;Z70;Z70;Counselling related to sexual attitude, behaviour and orientation;Z703;Counselling related to combined concerns regarding sexual attitude, behaviour and orientation;0;
21;Factors influencing health status and contact with health services;Persons encountering health services in other circumstances;Z70;Z70;Counselling related to sexual attitude, behaviour and orientation;Z708;Other sex counselling;0;
21;Factors influencing health status and contact with health services;Persons encountering health services in other circumstances;Z70;Z70;Counselling related to sexual attitude, behaviour and orientation;Z709;Sex counselling, unspecified;0;
21;Factors influencing health status and contact with health services;Persons encountering health services in other circumstances;Z70;Z71;Persons encountering health services for other counselling and medical advice, not elsewhere classified;Z710;Person consulting on behalf of another person;0;
21;Factors influencing health status and contact with health services;Persons encountering health services in other circumstances;Z70;Z71;Persons encountering health services for other counselling and medical advice, not elsewhere classified;Z711;Person with feared complaint in whom no diagnosis is made;0;
21;Factors influencing health status and contact with health services;Persons encountering health services in other circumstances;Z70;Z71;Persons encountering health services for other counselling and medical advice, not elsewhere classified;Z712;Person consulting for explanation of investigation findings;0;
21;Factors influencing health status and contact with health services;Persons encountering health services in other circumstances;Z70;Z71;Persons encountering health services for other counselling and medical advice, not elsewhere classified;Z713;Dietary counselling and surveillance;0;
21;Factors influencing health status and contact with health services;Persons encountering health services in other circumstances;Z70;Z71;Persons encountering health services for other counselling and medical advice, not elsewhere classified;Z714;Alcohol abuse counselling and surveillance;0;
21;Factors influencing health status and contact with health services;Persons encountering health services in other circumstances;Z70;Z71;Persons encountering health services for other counselling and medical advice, not elsewhere classified;Z715;Drug abuse counselling and surveillance;0;
21;Factors influencing health status and contact with health services;Persons encountering health services in other circumstances;Z70;Z71;Persons encountering health services for other counselling and medical advice, not elsewhere classified;Z716;Tobacco abuse counselling;0;
21;Factors influencing health status and contact with health services;Persons encountering health services in other circumstances;Z70;Z71;Persons encountering health services for other counselling and medical advice, not elsewhere classified;Z717;Human immunodeficiency virus [HIV] counselling;0;
21;Factors influencing health status and contact with health services;Persons encountering health services in other circumstances;Z70;Z71;Persons encountering health services for other counselling and medical advice, not elsewhere classified;Z718;Other specified counselling;0;
21;Factors influencing health status and contact with health services;Persons encountering health services in other circumstances;Z70;Z71;Persons encountering health services for other counselling and medical advice, not elsewhere classified;Z719;Counselling, unspecified;0;
21;Factors influencing health status and contact with health services;Persons encountering health services in other circumstances;Z70;Z72;Problems related to lifestyle;Z720;Tobacco use;0;
21;Factors influencing health status and contact with health services;Persons encountering health services in other circumstances;Z70;Z72;Problems related to lifestyle;Z721;Alcohol use;0;
21;Factors influencing health status and contact with health services;Persons encountering health services in other circumstances;Z70;Z72;Problems related to lifestyle;Z722;Drug use;0;
21;Factors influencing health status and contact with health services;Persons encountering health services in other circumstances;Z70;Z72;Problems related to lifestyle;Z723;Lack of physical exercise;0;
21;Factors influencing health status and contact with health services;Persons encountering health services in other circumstances;Z70;Z72;Problems related to lifestyle;Z724;Inappropriate diet and eating habits;0;
21;Factors influencing health status and contact with health services;Persons encountering health services in other circumstances;Z70;Z72;Problems related to lifestyle;Z725;High-risk sexual behaviour;0;
21;Factors influencing health status and contact with health services;Persons encountering health services in other circumstances;Z70;Z72;Problems related to lifestyle;Z726;Gambling and betting;0;
21;Factors influencing health status and contact with health services;Persons encountering health services in other circumstances;Z70;Z72;Problems related to lifestyle;Z728;Other problems related to lifestyle;0;
21;Factors influencing health status and contact with health services;Persons encountering health services in other circumstances;Z70;Z72;Problems related to lifestyle;Z729;Problem related to lifestyle, unspecified;0;
21;Factors influencing health status and contact with health services;Persons encountering health services in other circumstances;Z70;Z73;Problems related to life-management difficulty;Z730;Burn-out;0;
21;Factors influencing health status and contact with health services;Persons encountering health services in other circumstances;Z70;Z73;Problems related to life-management difficulty;Z731;Accentuation of personality traits;0;
21;Factors influencing health status and contact with health services;Persons encountering health services in other circumstances;Z70;Z73;Problems related to life-management difficulty;Z732;Lack of relaxation and leisure;0;
21;Factors influencing health status and contact with health services;Persons encountering health services in other circumstances;Z70;Z73;Problems related to life-management difficulty;Z733;Stress, not elsewhere classified;0;
21;Factors influencing health status and contact with health services;Persons encountering health services in other circumstances;Z70;Z73;Problems related to life-management difficulty;Z734;Inadequate social skills, not elsewhere classified;0;
21;Factors influencing health status and contact with health services;Persons encountering health services in other circumstances;Z70;Z73;Problems related to life-management difficulty;Z735;Social role conflict, not elsewhere classified;0;
21;Factors influencing health status and contact with health services;Persons encountering health services in other circumstances;Z70;Z73;Problems related to life-management difficulty;Z736;Limitation of activities due to disability;0;
21;Factors influencing health status and contact with health services;Persons encountering health services in other circumstances;Z70;Z73;Problems related to life-management difficulty;Z738;Other problems related to life-management difficulty;0;
21;Factors influencing health status and contact with health services;Persons encountering health services in other circumstances;Z70;Z73;Problems related to life-management difficulty;Z739;Problem related to life-management difficulty, unspecified;0;
21;Factors influencing health status and contact with health services;Persons encountering health services in other circumstances;Z70;Z74;Problems related to care-provider dependency;Z740;Need for assistance due to reduced mobility;0;
21;Factors influencing health status and contact with health services;Persons encountering health services in other circumstances;Z70;Z74;Problems related to care-provider dependency;Z741;Need for assistance with personal care;0;
21;Factors influencing health status and contact with health services;Persons encountering health services in other circumstances;Z70;Z74;Problems related to care-provider dependency;Z742;Need for assistance at home and no other household member able to render care;0;
21;Factors influencing health status and contact with health services;Persons encountering health services in other circumstances;Z70;Z74;Problems related to care-provider dependency;Z743;Need for continuous supervision;0;
21;Factors influencing health status and contact with health services;Persons encountering health services in other circumstances;Z70;Z74;Problems related to care-provider dependency;Z748;Other problems related to care-provider dependency;0;
21;Factors influencing health status and contact with health services;Persons encountering health services in other circumstances;Z70;Z74;Problems related to care-provider dependency;Z749;Problem related to care-provider dependency, unspecified;0;
21;Factors influencing health status and contact with health services;Persons encountering health services in other circumstances;Z70;Z75;Problems related to medical facilities and other health care;Z750;Medical services not available in home;0;
21;Factors influencing health status and contact with health services;Persons encountering health services in other circumstances;Z70;Z75;Problems related to medical facilities and other health care;Z751;Person awaiting admission to adequate facility elsewhere;0;
21;Factors influencing health status and contact with health services;Persons encountering health services in other circumstances;Z70;Z75;Problems related to medical facilities and other health care;Z752;Other waiting period for investigation and treatment;0;
21;Factors influencing health status and contact with health services;Persons encountering health services in other circumstances;Z70;Z75;Problems related to medical facilities and other health care;Z753;Unavailability and inaccessibility of health-care facilities;0;
21;Factors influencing health status and contact with health services;Persons encountering health services in other circumstances;Z70;Z75;Problems related to medical facilities and other health care;Z754;Unavailability and inaccessibility of other helping agencies;0;
21;Factors influencing health status and contact with health services;Persons encountering health services in other circumstances;Z70;Z75;Problems related to medical facilities and other health care;Z755;Holiday relief care;0;
21;Factors influencing health status and contact with health services;Persons encountering health services in other circumstances;Z70;Z75;Problems related to medical facilities and other health care;Z758;Other problems related to medical facilities and other health care;0;
21;Factors influencing health status and contact with health services;Persons encountering health services in other circumstances;Z70;Z75;Problems related to medical facilities and other health care;Z759;Unspecified problem related to medical facilities and other health care;0;
21;Factors influencing health status and contact with health services;Persons encountering health services in other circumstances;Z70;Z76;Persons encountering health services in other circumstances;Z760;Issue of repeat prescription;0;
21;Factors influencing health status and contact with health services;Persons encountering health services in other circumstances;Z70;Z76;Persons encountering health services in other circumstances;Z761;Health supervision and care of foundling;0;
21;Factors influencing health status and contact with health services;Persons encountering health services in other circumstances;Z70;Z76;Persons encountering health services in other circumstances;Z762;Health supervision and care of other healthy infant and child;0;
21;Factors influencing health status and contact with health services;Persons encountering health services in other circumstances;Z70;Z76;Persons encountering health services in other circumstances;Z763;Healthy person accompanying sick person;0;
21;Factors influencing health status and contact with health services;Persons encountering health services in other circumstances;Z70;Z76;Persons encountering health services in other circumstances;Z764;Other boarder in health-care facility;0;
21;Factors influencing health status and contact with health services;Persons encountering health services in other circumstances;Z70;Z76;Persons encountering health services in other circumstances;Z765;Malingerer [conscious simulation];0;
21;Factors influencing health status and contact with health services;Persons encountering health services in other circumstances;Z70;Z76;Persons encountering health services in other circumstances;Z768;Persons encountering health services in other specified circumstances;0;
21;Factors influencing health status and contact with health services;Persons encountering health services in other circumstances;Z70;Z76;Persons encountering health services in other circumstances;Z769;Person encountering health services in unspecified circumstances;0;
21;Factors influencing health status and contact with health services;Persons with potential health hazards related to family and personal history and certain conditions influencing health status;Z80;Z80;Family history of malignant neoplasm;Z800;Family history of malignant neoplasm of digestive organs;0;
21;Factors influencing health status and contact with health services;Persons with potential health hazards related to family and personal history and certain conditions influencing health status;Z80;Z80;Family history of malignant neoplasm;Z801;Family history of malignant neoplasm of trachea, bronchus and lung;0;
21;Factors influencing health status and contact with health services;Persons with potential health hazards related to family and personal history and certain conditions influencing health status;Z80;Z80;Family history of malignant neoplasm;Z802;Family history of malignant neoplasm of other respiratory and intrathoracic organs;0;
21;Factors influencing health status and contact with health services;Persons with potential health hazards related to family and personal history and certain conditions influencing health status;Z80;Z80;Family history of malignant neoplasm;Z803;Family history of malignant neoplasm of breast;0;
21;Factors influencing health status and contact with health services;Persons with potential health hazards related to family and personal history and certain conditions influencing health status;Z80;Z80;Family history of malignant neoplasm;Z804;Family history of malignant neoplasm of genital organs;0;
21;Factors influencing health status and contact with health services;Persons with potential health hazards related to family and personal history and certain conditions influencing health status;Z80;Z80;Family history of malignant neoplasm;Z805;Family history of malignant neoplasm of urinary tract;0;
21;Factors influencing health status and contact with health services;Persons with potential health hazards related to family and personal history and certain conditions influencing health status;Z80;Z80;Family history of malignant neoplasm;Z806;Family history of leukaemia;0;
21;Factors influencing health status and contact with health services;Persons with potential health hazards related to family and personal history and certain conditions influencing health status;Z80;Z80;Family history of malignant neoplasm;Z807;Family history of other malignant neoplasms of lymphoid, haematopoietic and related tissues;0;
21;Factors influencing health status and contact with health services;Persons with potential health hazards related to family and personal history and certain conditions influencing health status;Z80;Z80;Family history of malignant neoplasm;Z808;Family history of malignant neoplasm of other organs or systems;0;
21;Factors influencing health status and contact with health services;Persons with potential health hazards related to family and personal history and certain conditions influencing health status;Z80;Z80;Family history of malignant neoplasm;Z809;Family history of malignant neoplasm, unspecified;0;
21;Factors influencing health status and contact with health services;Persons with potential health hazards related to family and personal history and certain conditions influencing health status;Z80;Z81;Family history of mental and behavioural disorders;Z810;Family history of mental retardation;0;
21;Factors influencing health status and contact with health services;Persons with potential health hazards related to family and personal history and certain conditions influencing health status;Z80;Z81;Family history of mental and behavioural disorders;Z811;Family history of alcohol abuse;0;
21;Factors influencing health status and contact with health services;Persons with potential health hazards related to family and personal history and certain conditions influencing health status;Z80;Z81;Family history of mental and behavioural disorders;Z812;Family history of tobacco abuse;0;
21;Factors influencing health status and contact with health services;Persons with potential health hazards related to family and personal history and certain conditions influencing health status;Z80;Z81;Family history of mental and behavioural disorders;Z813;Family history of other psychoactive substance abuse;0;
21;Factors influencing health status and contact with health services;Persons with potential health hazards related to family and personal history and certain conditions influencing health status;Z80;Z81;Family history of mental and behavioural disorders;Z814;Family history of other substance abuse;0;
21;Factors influencing health status and contact with health services;Persons with potential health hazards related to family and personal history and certain conditions influencing health status;Z80;Z81;Family history of mental and behavioural disorders;Z818;Family history of other mental and behavioural disorders;0;
21;Factors influencing health status and contact with health services;Persons with potential health hazards related to family and personal history and certain conditions influencing health status;Z80;Z82;Family history of certain disabilities and chronic diseases leading to disablement;Z820;Family history of epilepsy and other diseases of the nervous system;0;
21;Factors influencing health status and contact with health services;Persons with potential health hazards related to family and personal history and certain conditions influencing health status;Z80;Z82;Family history of certain disabilities and chronic diseases leading to disablement;Z821;Family history of blindness and visual loss;0;
21;Factors influencing health status and contact with health services;Persons with potential health hazards related to family and personal history and certain conditions influencing health status;Z80;Z82;Family history of certain disabilities and chronic diseases leading to disablement;Z822;Family history of deafness and hearing loss;0;
21;Factors influencing health status and contact with health services;Persons with potential health hazards related to family and personal history and certain conditions influencing health status;Z80;Z82;Family history of certain disabilities and chronic diseases leading to disablement;Z823;Family history of stroke;0;
